prod_name,prod_category,prod_price
깨끗한나라)순수한면제로대14P,위생용품,8700
도루코)터치3면도기,생활용품,800
코디)에코스마트3겹데코22*30롤,생활용품,16500
코디)러블리베어티슈230*3입,생활용품,9500
질레트)프로글라이드플렉스볼파워면도기,생활용품,25000
질레트)마하3클래식면도기,생활용품,10900
오랄비)칫솔후레쉬40모,생활용품,1900
오랄비)크로스액션파워전동칫솔,생활용품,15900
팬틴)미셀라퓨어앤클렌즈샴푸500ml,생활용품,15900
예지미인)숲속이야기라이너롱(20입),위생용품,4000
예지미인)숲속이야기슈퍼롱오버(4입),위생용품,4000
예지미인)숲속이야기4입(중),위생용품,2000
크리넥스)마이비데레이디2매X10입,위생용품,6000
크리넥스)안심물티슈10매,위생용품,1800
릴리유)무민물티슈캡80매,위생용품,5000
화이트)시크릿뉴울날오버14입,위생용품,9000
좋은느낌)순면울날18입(중),위생용품,8900
좋은느낌)순면울날16입(대),위생용품,8900
좋은느낌)유기농슬날14입(중),위생용품,7300
좋은느낌)유기농슬날14입(대),위생용품,8400
좋은느낌)유기농순면슈퍼롱오버42cm(8입),위생용품,7800
화이트)탐폰8입(레귤러),위생용품,4600
화이트)탐폰8입(슈퍼),위생용품,4600
크리오)칫솔더스타일,생활용품,2600
갸스비)아이스데오도란트바디페이퍼10입,미용용품,3500
오랄비)여행용세트(그린티),생활용품,4900
엘라스틴)간편염색(자연갈색),미용용품,8900
엘라스틴)간편염색(흑갈색),미용용품,8900
온더바디)원샷썬킬미니선스틱10g,미용용품,13900
폰즈)매직비비파우더50g,미용용품,7900
폰즈)엔젤페이스파우더50g,미용용품,7900
니베아)퍼펙트선세럼90ml,미용용품,14800
데오)하이드로퓨갈미스트30ml,미용용품,12600
니베아)드라이콤포트데오60ml(스프레이),생활용품,6000
갸스비)훼이셜페이퍼15매,미용용품,2500
"그린핑거 내추럴 수딩 알로에젤로션100ml",미용용품,9900
샤프란)핑크용기1000ml,생활용품,3500
피지)녹는시트세제15매,생활용품,5900
테크)일반카톤750g,생활용품,4800
테크)일반리필2.0kg,생활용품,10800
페브리즈)화장실용비치형(비누향),생활용품,9500
페브리즈)상쾌한향용기370ml(New),생활용품,7900
페브리즈)은은한향용기370ml(New),생활용품,7900
페브리즈)다우니향용기370ml(New),생활용품,7900
다우니퍼퓸)블랙미스티크향1L,생활용품,9900
다우니)실내건조1L,생활용품,9900
퍼펙트)드럼카톤1kg,생활용품,6500
순샘)구연산자몽1.4L(리필),생활용품,6900
사조)콤비네이션피자80g,즉석식품,1900
사조)고르곤졸라피자80g,즉석식품,1900
SF)진한뉴욕치즈케익,케잌,2700
SF)진한초코케익,케잌,2700
오리온)닥터유젤리포도맛140g,음료수,1500
오리온)닥터유젤리복숭아맛140g,음료수,1500
롯데)곤약애젤리복숭아130g,음료수,2000
롯데)곤약애젤리자몽130g,음료수,2000
롯데)젤리퐁당피치코코130g,음료수,2000
롯데)젤리퐁당망고코코130g,음료수,2000
삼립)제리뽀말캉젤리복숭아130g,음료수,2000
삼립)제리뽀말캉젤리망고130g,음료수,2000
삼립)제리뽀말캉젤리밀크소다130g,음료수,2000
쁘띠첼)워터젤리플러스복숭아,음료수,1800
쁘띠첼)워터젤리플러스포도,음료수,1800
쁘띠첼)워터젤리플러스사과,음료수,1800
글램디)곤약젤리레몬150ml,음료수,2000
글램디)곤약젤리자두150ml,음료수,2000
쁘띠첼)밀감90G,주스,1000
쁘띠첼)복숭아90G,주스,1000
쁘띠첼)포도90G,주스,1000
CJ)숯불구이맛핫바90g,소시지,2000
CJ)맥스봉갈릭후랑크90g,소시지,2000
CJ)빅핫바불닭구이90g,소시지,2000
CJ)빅후랑크청양고추90g,소시지,2000
CJ)맥스봉미니갈릭비엔나,소시지,1900
백설햄)숯불갈비후랑크120g,소시지,1900
맥스봉)치즈50G,소시지,1600
맥스봉)할라피뇨55g,소시지,1800
맥스봉)치즈70g,소시지,2000
동원)리얼킹치즈후랑크80g,소시지,2000
한성)배즙숙성숯불구이맛후랑크바,소시지,1500
한성)몬스터크랩레그120g,즉석식품,3000
사조)랍스터킹128g,소시지,3100
사조)오븐구이한입꼬치100g,소시지,2000
롯데)롱에센뽀득프랑크100g,소시지,2300
롯데)의성마늘비엔나꼬치85g,소시지,2300
롯데)의성마늘&뽀득프랑크140g,소시지,3300
천하장사)50g,소시지,1500
천하장사)치즈50g,소시지,1500
천하장사)70g,소시지,1900
천하)더블링콰트로치즈45g,유제품,1800
천하장사)28g,소시지,900
진주햄)어퍼컷매운맛후랑크90g,소시지,2000
반찬단지)무말랭이무침120g,즉석식품,2000
반찬단지)깻잎무침120g,즉석식품,2000
반찬단지)간장알마늘120g,즉석식품,2000
반찬단지)간장고추120g,즉석식품,2000
반찬단지)마늘쫑무침120g,즉석식품,2000
반찬단지)연근조림120g,즉석식품,2000
반찬단지)모듬콩조림120g,즉석식품,2000
반찬단지)오징어젓120g,즉석식품,2500
반찬단지)명이나물120g,즉석식품,2500
반찬단지)진미채무침80g,즉석식품,3000
반찬단지)아몬드멸치조림80g,즉석식품,3000
단미)레인보우큐브치즈(9구),유제품,3900
올반)모짜체다찰핫도그80g,즉석식품,2000
올반)모짜렐라찰핫도그80g,즉석식품,2000
비비고)왕교자420G,즉석식품,4800
비비고)매운왕교자315g,즉석식품,4800
CJ)비비고한섬만두384g,즉석식품,4800
CJ)숯불닭강정200g,즉석식품,4800
CJ)숯불닭강정아찔하게매운맛200g,즉석식품,4800
CJ)비비고찐만두168g,즉석식품,3200
CJ)비비고찐만두청양고추168g,즉석식품,3200
아카페라)사이즈업아메리카노350ml,커피,2200
아카페라)사이즈업카페라떼350ml,커피,2200
아카페라)사이즈업스위트아메리카노350ml,커피,2200
아카페라)사이즈업바닐라라떼350ml,커피,2200
빙그레)잇츠라떼다크카라멜320ml,커피,2500
빙그레)잇츠라떼리치연유320ml,커피,2500
아카페라)아메리카노펫,커피,1600
아카페라)바닐라라떼펫,커피,1600
아카페라)카라멜마끼아또펫,커피,1600
빙그레)따옴한라봉&청귤235ml,주스,2000
빙그레)따옴석류&크랜베리235ml,주스,2000
빙그레)쥬시쿨감귤에이드250ml,음료수,1500
빙그레)쥬시쿨사과에이드250ml,음료수,1500
따옴)오렌지220ml,주스,1800
따옴)사과220ml,주스,1800
따옴)자몽220ml,주스,1800
빙그레)쥬시쿨자두450ml,주스,800
빙그레)쥬시쿨트로피칼450ml,주스,800
빙그레)바나나맛우유라이트240ml,유제품,1400
빙그레)요플레토핑다크초코,유제품,1500
빙그레)요플레토핑오트&애플시나몬,유제품,1500
빙그레)요플레토핑프레첼&초코청크,유제품,1500
푸르밀)초코바나나킥우유300ml,유제품,1500
푸르밀)바나나킥우유300ml,유제품,1500
푸르밀)인디안밥우유300ml,시리얼,1500
카페라떼)마일드컵220ml,커피,1600
카페라떼)카라멜마끼아또컵220ml,커피,1600
카페라떼)마일드컵로슈거220ml,커피,1600
카페라떼)녹차라떼컵220ml,커피,1600
카페라떼)초콜릿라떼컵220ml,커피,1600
허쉬)초코드링크235ml,유제품,1000
허쉬)쿠키&크림235ml,유제품,1000
매일)바이오드링킹딸기250ml,유제품,1700
매일)바이오드링킹플레인250ml,주스,1700
매일)바이오드링킹애플망고250ml,주스,1700
매일)바이오드링킹블루베리250ml,유제품,1700
매일)바이오드링킹사과250ml,유제품,1700
썬업)Vplan자몽&허브330ml,주스,1500
썬업)Vplan청사과&허브330ml,주스,1500
썬업)과일야채샐러드주스녹황,주스,1500
썬업)과일야채샐러드주스레드,주스,1500
썬업)과일야채샐러드주스퍼플,주스,1500
매일)99.89두유190ml,두유,1000
매일)식이섬유두유190ml,두유,1000
매일)아몬드브리즈190ml,음료수,1000
상하목장)유기농우유멸균200ml,유제품,1500
상하목장)유기농우유저지방멸균200ml,유제품,1500
매일)스키피피넛버터우유190ml,유제품,1200
덴마크)드링킹요구르트플레인310ml,유제품,1900
덴마크)드링킹요구르트청포도310ml,유제품,1900
덴마크)드링킹요구르트복숭아310ml,유제품,1900
덴마크)드링킹요구르트사과310ml,유제품,1900
덴마크)드링킹요구르트딸기310ml,유제품,1900
덴마크)드링킹요구르트베리믹스310ml,유제품,1900
덴마크)드링킹요구르트파인애플310ml,유제품,1900
덴마크)드링킹요구르트자두310ml,유제품,1900
덴마크)커핑로드카페봉봉300ml,커피,2500
덴마크)커핑로드모카라떼300ml,커피,2500
덴마크)커핑로드에스프레소라떼300ml,커피,2500
소와나무)치즈디퍼즈오리지널35g,과자,1500
덴마크)테이크얼라이브스위트자몽250ml,주스,1500
덴마크)테이크얼라이브망고250ml,주스,1500
덴마크)테이크얼라이브블러드오렌지250ml,주스,1500
덴마크)슈퍼스무디그린250ml,주스,1900
덴마크)슈퍼스무디옐로우250ml,주스,1900
덴마크)인포켓치즈오리지날,유제품,1200
덴마크)인포켓치즈라이트,유제품,1200
덴마크)콩카페코코넛라떼250ml,커피,2000
덴마크)콩카페연유라떼250ml,커피,2000
서울)초코우유300ml,유제품,1500
서울)딸기우유300ml,유제품,1500
서울)커피우유300ml,유제품,1500
서울)복숭아우유300ml,유제품,1500
서울)바나나우유200ml,유제품,950
서울)아침에주스오렌지210ml,주스,1200
서울)아침에주스포도210ml,주스,1200
서울)아침에주스자몽210ml,주스,1200
서울)스페셜티마일드250ml,커피,1900
서울)스페셜티모카250ml,커피,1900
일동후디스)앤업카페돌체라떼텀블러300ml,커피,2500
일동후디스)앤업카페라떼텀블러300ml,커피,2500
일동후디스)앤업카페마끼아또텀블러300ml,커피,2500
일동후디스)앤업카페모카텀블러300ml,커피,2500
일동후디스)앤업카페콜드브루플랫화이트300ml,커피,2500
Dole)파인애플팩180ml,주스,1200
Dole)망고팩180ml,주스,1200
동서)심플리스무스로스티라떼360ml,커피,2400
동서)심플리스무스로스티블랙360ml,커피,2400
동서)티오피마일드라떼300ml,커피,2200
동서)티오피볼드라떼300ml,커피,2200
동서)티오피트루블랙300ml,커피,2200
동서)티오피트리플라떼300ml,커피,2200
프렌치카페)벨벳비엔나모카컵200ml,커피,1500
프렌치카페)화이트초코컵200ml,커피,1500
프렌치카페)카라멜마끼아또컵200ml,커피,1500
프렌치카페)로스터리모카리치에스프레소250ml,커피,2000
프렌치카페)로스터리카라멜리치에스프레소250ml,커피,2000
프렌치카페)로스터리에스프레소리치라떼250ml,커피,2000
프렌치카페)로스터리브라질옐로우버번돌체라떼250ml,커피,2000
프렌치카페)몽블랑라떼320ml,커피,2500
프렌치카페)슈크림라떼320ml,커피,2500
프렌치카페)콜드브류아메리카노320ml,커피,2500
롯데푸드)요구하이145ml,유제품,1000
제니코)플레인스트링치즈28g,유제품,1300
제니코)라이트스트링치즈28g,유제품,1300
제니코)스모크스트링치즈28g,유제품,1300
제니코)뿌려뿌려모짜렐라40g,유제품,1000
제니코)뿌려뿌려체다앤모짜렐라40g,유제품,1000
야쿠르트)콜드브루아메리카노270ml,커피,2300
야쿠르트)핫브루아메리카노270ml,커피,2300
야쿠르트)핫브루골드라떼270ml,커피,2500
삼육)검은콩참깨두유200ml,두유,1400
삼육)달콤한두유200ml,두유,1200
삼육)고소한미숫가루파우치190ml,두유,1000
정식품)베지밀검은콩아몬드호두팩190ml,두유,1000
정식품)베지밀국산콩두유190ml,두유,1500
남양)맛있는두유GT검은콩깨,두유,1200
e)이천쌀콘,아이스크림,1600
e)5F파르페딸기,아이스크림,2500
e)5F파르페초코,아이스크림,2500
크라운)마이쮸바딸기75ml,사탕,1200
미니멜츠)빅구슬청포도앤감귤,아이스크림,1500
허쉬)초코바90ml,초콜릿,2000
허쉬)토피넛앤초코바,아이스크림,2000
허쉬)쿠키앤크림바,초콜릿,2000
디핀)팝앤샷더블포도,사탕,1500
디핀)팝앤샷더블소다향,사탕,1500
Dole)스위티오파인애플바100ml,아이스크림,2000
Dole)스위티오망고바100ml,아이스크림,2000
나뚜루)바닐라파인트,아이스크림,10500
나뚜루)스트로베리파인트,아이스크림,10500
나뚜루)초코파인트,아이스크림,10500
나뚜루)녹차파인트,아이스크림,10500
나뚜루)시칠리안레몬소르베파인트,아이스크림,10500
나뚜루)치즈라스베리파인트,아이스크림,10500
나뚜루)리치더블치즈파인트,아이스크림,10500
나뚜루)카라멜크런치파인트,아이스크림,10500
나뚜루)피치요거트파인트,아이스크림,10500
나뚜루)트리플치즈쿠키미니컵,아이스크림,3900
나뚜루)바닐라미니컵,아이스크림,3900
나뚜루)초코미니컵,아이스크림,3900
나뚜루)스트로베리미니컵,아이스크림,3900
나뚜루)녹차미니컵,아이스크림,3900
나뚜루)제주녹차쿠키바,아이스크림,3900
나뚜루)커피초콜릿아몬드바,아이스크림,3900
나뚜루)딸기밀크초콜릿바,아이스크림,3900
나뚜루)바닐라&아몬드바,아이스크림,3900
나뚜루)녹차밀크초콜릿바,아이스크림,3900
나뚜루)밀크&쿠키바,아이스크림,3900
나뚜루)제주녹차콘,아이스크림,3800
나뚜루)그린티파인트스트롱,아이스크림,13900
칠성사이다)로어슈거캔250ml,탄산음료,1400
칠성사이다)스트롱400ml,탄산음료,1700
펩시)스트롱400ml,탄산음료,1700
펩시콜라페트600ml,탄산음료,1800
롯데)스파클링복숭아캔355ml,탄산음료,1200
롯데)스파클링사과캔355ml,탄산음료,1200
롯데)스파클링오렌지캔355ml,탄산음료,1200
립톤)아이스티복숭아355ml,음료수,1200
롯데)요랄라340ml,탄산음료,1400
롯데)사각사각수박340ml,음료수,1400
롯데)오랑지나페트420ml,탄산음료,2000
칸타타)프리미엄라떼캔200ml,커피,1300
칸타타)아메리카노캔200ml,커피,1300
칸타타)프리미엄라떼캔275ml,커피,2200
칸타타)아메리카노캔275ml,커피,2200
칸타타)카라멜캔275ml,커피,2200
칸타타)콜드브루블랙275ml,커피,2200
칸타타)땅콩크림라떼275ml,커피,2200
레쓰비)아시아트립솔트240ml,커피,1200
레쓰비)아시아트립연유240ml,커피,1200
롯데)오늘의차황금보리500ml,차,1500
롯데)잘빠진하루초가을우엉차500ml,차,1500
롯데)데일리C레몬병140ml,음료수,1000
게토레이)캔240ml,에너지드링크,1000
롯데)2%복숭아캔240ml,음료수,1000
롯데)2%아쿠아캔240ml,음료수,1000
에비앙)500ml,생수,1600
"롯데)아이시스8.0 500ml",생수,850
롯데)2%아쿠아500ml,음료수,1700
"롯데)아이시스8.0 2L",생수,1550
동아오츠카)오라떼애플캔240ml,음료수,1000
